customer_id,customer_type,customer_tier,payment_amount,customer_country,nth_subscription,subscription_expires,subscription_length,subscription_started,subscriptions_purchased,outcome,customer_size,renewal_status
368713,Direct,Tier 2,2706.15,USA,2,14/10/2025,2 Year,14/08/2023,7,Ongoing,Small,Upgrade
371671,Direct,Tier 2,2309.25,USA,1,08/08/2023,1 Year,08/08/2022,15,Renewed,Small,New
371671,Direct,Tier 2,11558.52,USA,2,08/08/2026,3 Year,08/08/2023,24,Ongoing,Small,Upgrade
373150,Online,Tier 2,1863.21,USA,1,10/07/2024,2 Year,10/07/2022,5,Ongoing,Small,New
376363,Direct,Tier 2,7032.45,USA,1,12/01/2026,3 Year,11/07/2022,17,Ongoing,Medium,New
378913,Direct,Tier 2,2662.77,USA,1,13/07/2023,1 Year,13/07/2022,16,Churned,Small,New
378964,Direct,Tier 2,1527.5,USA,1,23/07/2023,1 Year,22/07/2022,9,Renewed,Small,New
378964,Direct,Tier 2,2219.46,USA,2,22/07/2024,1 Year,22/07/2023,10,Ongoing,Small,Upgrade
379015,Direct,Tier 2,767.56,USA,1,16/08/2024,2 Year,16/08/2022,2,Ongoing,Small,New
379168,Direct,Tier 2,1489.53,USA,1,10/08/2024,2 Year,10/08/2022,5,Ongoing,Small,New
380035,Online,Tier 2,1863.21,USA,1,11/07/2024,2 Year,11/07/2022,5,Ongoing,Small,New
381157,Online,Tier 2,414.55,USA,1,11/08/2022,1 Month,11/07/2022,15,Renewed,Small,New
381157,Online,Tier 2,414.55,USA,2,11/09/2022,1 Month,11/08/2022,15,Renewed,Small,Renewal
381157,Online,Tier 2,414.55,USA,3,11/10/2022,1 Month,11/09/2022,15,Renewed#N/A,Small,Renewal
381157,Online,Tier 2,414.55,USA,4,11/11/2022,1 Month,11/10/2022,15,Renewed,Small,Renewal
381157,Online,Tier 2,414.55,USA,5,11/12/2022,1 Month,11/11/2022,15,Renewed,Small,Renewal
381157,Online,Tier 2,414.55,USA,6,11/01/2023,1 Month,11/12/2022,15,Churned,Small,Renewal
383707,Direct,Tier 3,2148.7,USA,1,09/08/2023,1 Year,09/08/2022,12,Renewed,Small,New
383707,Direct,Tier 3,9105.51,USA,2,09/08/2027,3 Year,09/08/2023,11,Ongoing,Medium,Downgrade
384676,Direct,Tier 2,2125.26,USA,1,03/08/2023,1 Year,03/08/2022,10,Renewed,Small,New
384676,Direct,Tier 2,2277.24,USA,2,03/08/2024,1 Year,03/08/2023,10,Ongoing,Small,Renewal
384727,Direct,Tier 2,1698.64,USA,1,16/08/2023,1 Year,16/08/2022,8,Renewed,Small,New
384727,Direct,Tier 2,3932.77,USA,2,24/08/2025,2 Year,24/08/2023,10,Ongoing,Small,Upgrade
385645,Online,Tier 2,1035.41,USA,1,12/07/2023,1 Year,12/07/2022,5,Renewed,Small,New
385645,Online,Tier 2,1035.41,USA,2,12/07/2024,1 Year,12/07/2023,5,Ongoing,Small,Renewal
392530,Direct,Tier 2,4596.26,USA,1,14/07/2023,1 Year,14/07/2022,24,Renewed,Small,New
392530,Direct,Tier 2,4969.94,USA,2,14/07/2024,1 Year,14/07/2023,24,Ongoing,Small,Renewal
392785,Direct,Tier 3,3106.22,USA,1,22/08/2023,1 Year,22/08/2022,15,Renewed,Small,New
392785,Direct,Tier 3,18297.35,USA,2,22/08/2026,3 Year,22/08/2023,60,Ongoing,Medium,Upgrade
403138,Direct,Tier 2,527.82,USA,1,05/09/2025,3 Year,05/09/2022,1,Ongoing,Small,New
404362,Direct,Tier 2,2147.97,USA,1,09/09/2024,2 Year,08/09/2022,6,Ongoing,Small,New
404464,Direct,Tier 3,3098.43,USA,1,25/08/2024,2 Year,25/08/2022,5,Ongoing,Small,New
404719,Direct,Tier 2,2507.51,USA,1,18/07/2023,1 Year,18/07/2022,14,Renewed,Small,New
404719,Direct,Tier 2,3106.22,USA,2,18/07/2024,1 Year,18/07/2023,15,Ongoing,Small,Upgrade
405892,Direct,Tier 2,1053.79,USA,1,19/08/2023,1 Year,19/08/2022,5,Churned,Small,New
406096,Online,Tier 2,1863.21,USA,1,18/07/2024,2 Year,18/07/2022,5,Ongoing,Small,New
407422,Direct,Tier 2,1489.53,USA,1,17/08/2024,2 Year,17/08/2022,5,Ongoing,Small,New
409768,Direct,Tier 2,6650.12,USA,1,31/08/2023,1 Year,31/08/2022,36,Renewed,Small,New
409768,Direct,Tier 2,15032.66,USA,2,31/08/2025,2 Year,31/08/2023,36,Ongoing,Small,Renewal
411400,Direct,Tier 2,1055.91,USA,1,18/08/2023,1 Year,18/08/2022,5,Renewed,Small,New
411400,Direct,Tier 2,1393.77,USA,2,18/08/2024,1 Year,18/08/2023,9,Ongoing,Small,Upgrade
416551,Online,Tier 2,138.18,USA,1,20/08/2022,1 Month,20/07/2022,5,Renewed,Small,New
416551,Online,Tier 2,138.18,USA,2,20/09/2022,1 Month,20/08/2022,5,Renewed,Small,Renewal
416551,Online,Tier 2,138.18,USA,3,20/10/2022,1 Month,20/09/2022,5,Renewed,Small,Renewal
416551,Online,Tier 2,138.18,USA,4,20/11/2022,1 Month,20/10/2022,5,Renewed,Small,Renewal
416551,Online,Tier 2,138.18,USA,5,20/12/2022,1 Month,20/11/2022,5,Renewed,Small,Renewal
416551,Online,Tier 2,138.18,USA,6,20/01/2023,1 Month,20/12/2022,5,Renewed#N/A,Small,Renewal
416551,Online,Tier 2,138.18,USA,7,20/02/2023,1 Month,20/01/2023,5,Renewed#N/A,Small,Renewal
416551,Online,Tier 2,138.18,USA,8,20/03/2023,1 Month,20/02/2023,5,Renewed,Small,Renewal
416551,Online,Tier 2,138.18,USA,9,20/04/2023,1 Month,20/03/2023,5,Renewed,Small,Renewal
416551,Online,Tier 2,138.18,USA,10,20/05/2023,1 Month,20/04/2023,5,Renewed,Small,Renewal
416551,Online,Tier 2,138.18,USA,11,20/06/2023,1 Month,20/05/2023,5,Renewed,Small,Renewal
416551,Online,Tier 2,138.18,USA,12,20/07/2023,1 Month,20/06/2023,5,Renewed,Small,Renewal
416551,Online,Tier 2,138.18,USA,13,20/08/2023,1 Month,20/07/2023,5,Renewed,Small,Renewal
416551,Online,Tier 2,138.18,USA,14,45189,1 Month,45158,5,Renewed,Small,Renewal
416551,Online,Tier 2,138.18,USA,15,45219,1 Month,45189,5,Renewed,Small,Renewal
416551,Online,Tier 2,138.18,USA,16,20/11/2023,1 Month,20/10/2023,5,Renewed,Small,Renewal
416551,Online,Tier 2,138.18,USA,17,20/12/2023,1 Month,20/11/2023,5,Renewed,Small,Renewal
416551,Online,Tier 2,138.18,USA,18,20/01/2024,1 Month,20/12/2023,5,Renewed,Small,Renewal
416551,Online,Tier 2,138.18,USA,19,20/02/2024,1 Month,20/01/2024,5,Renewed,Small,Renewal
416551,Online,Tier 2,414.55,USA,20,20/04/2024,1 Month,21/02/2024,10,Renewed,Small,Upgrade
416551,Online,Tier 2,138.18,USA,21,20/05/2024,1 Month,20/04/2024,5,Ongoing,Small,Downgrade
418438,Online,Tier 2,3270.82,USA,1,24/07/2024,1 Year,21/07/2022,15,Ongoing,Small,New
418642,Direct,Tier 2,1052.27,USA,1,26/08/2023,1 Year,26/08/2022,6,Churned,Small,New
427873,Direct,Tier 2,745.28,USA,1,31/07/2023,1 Year,31/07/2022,4,Churned,Small,New
431647,Direct,Tier 2,207.25,USA,1,24/08/2022,1 Month,24/07/2022,10,Renewed,Small,New
431647,Direct,Tier 2,285.58,USA,2,24/09/2022,1 Month,24/08/2022,11,Renewed,Small,Upgrade
431647,Direct,Tier 2,304,USA,3,24/10/2022,1 Month,24/09/2022,11,Renewed,Small,Renewal
431647,Direct,Tier 2,304,USA,4,24/11/2022,1 Month,24/10/2022,11,Renewed,Small,Renewal
431647,Direct,Tier 2,304,USA,5,24/12/2022,1 Month,24/11/2022,11,Renewed,Small,Renewal
431647,Direct,Tier 2,304,USA,6,24/01/2023,1 Month,24/12/2022,11,Renewed#N/A,Small,Renewal
431647,Direct,Tier 2,304,USA,7,24/02/2023,1 Month,24/01/2023,11,Renewed,Small,Renewal
431647,Direct,Tier 2,304,USA,8,24/03/2023,1 Month,24/02/2023,11,Renewed,Small,Renewal
431647,Direct,Tier 2,304,USA,9,24/04/2023,1 Month,24/03/2023,11,Renewed,Small,Renewal
431647,Direct,Tier 2,304,USA,10,24/05/2023,1 Month,24/04/2023,11,Renewed,Small,Renewal
431647,Direct,Tier 2,1216.02,USA,11,45193,1 Month,45070,44,Renewed,Small,Upgrade
431647,Direct,Tier 2,304,USA,12,45223,1 Month,45193,11,Renewed,Small,Downgrade
431647,Direct,Tier 2,1324.49,USA,13,03/11/2024,1 Year,03/11/2023,8,Ongoing,Small,Downgrade
431698,Direct,Tier 2,877.5,USA,1,26/08/2025,3 Year,26/08/2022,2,Ongoing,Small,New
434554,Direct,Tier 2,3293.18,USA,1,26/07/2024,2 Year,26/07/2022,11,Ongoing,Small,New
434656,Direct,Tier 2,753.8,USA,1,45216,1 Year,44851,6,Renewed,Small,New
434656,Direct,Tier 2,958.33,USA,2,17/10/2024,1 Year,17/10/2023,7,Ongoing,Small,Upgrade
435013,Online,Tier 2,5676.87,USA,1,25/07/2024,1 Year,25/07/2022,28,Ongoing,Small,New
436288,Direct,Tier 2,386.61,USA,1,01/04/2023,1 Year,31/10/2022,5,Churned,Small,New
437869,Direct,Tier 2,552.74,USA,1,26/08/2022,1 Month,26/07/2022,20,Renewed,Small,New
437869,Direct,Tier 2,552.74,USA,2,26/09/2022,1 Month,26/08/2022,20,Renewed,Small,Renewal
437869,Direct,Tier 2,552.74,USA,3,26/10/2022,1 Month,26/09/2022,20,Renewed,Small,Renewal
437869,Direct,Tier 2,552.74,USA,4,26/11/2022,1 Month,26/10/2022,20,Renewed,Small,Renewal
437869,Direct,Tier 2,552.74,USA,5,26/12/2022,1 Month,26/11/2022,20,Renewed,Small,Renewal
437869,Direct,Tier 2,552.74,USA,6,26/01/2023,1 Month,26/12/2022,20,Renewed#N/A,Small,Renewal
437869,Direct,Tier 2,552.74,USA,7,26/02/2023,1 Month,26/01/2023,20,Renewed#N/A,Small,Renewal
437869,Direct,Tier 2,552.74,USA,8,26/03/2023,1 Month,26/02/2023,20,Renewed,Small,Renewal
437869,Direct,Tier 2,552.74,USA,9,26/04/2023,1 Month,26/03/2023,20,Renewed,Small,Renewal
437869,Direct,Tier 2,552.74,USA,10,26/05/2023,1 Month,26/04/2023,20,Renewed,Small,Renewal
437869,Direct,Tier 2,552.74,USA,11,26/06/2023,1 Month,26/05/2023,20,Renewed,Small,Renewal
437869,Direct,Tier 2,552.74,USA,12,26/07/2023,1 Month,26/06/2023,20,Renewed,Small,Renewal
437869,Direct,Tier 2,552.74,USA,13,26/08/2023,1 Month,26/07/2023,20,Renewed,Small,Renewal
437869,Direct,Tier 2,552.74,USA,14,45195,1 Month,45164,20,Renewed,Small,Renewal
437869,Direct,Tier 2,552.74,USA,15,45225,1 Month,45195,20,Renewed,Small,Renewal
437869,Direct,Tier 2,552.74,USA,16,26/11/2023,1 Month,26/10/2023,20,Renewed,Small,Renewal
437869,Direct,Tier 2,552.74,USA,17,26/12/2023,1 Month,26/11/2023,20,Renewed,Small,Renewal
437869,Direct,Tier 2,552.74,USA,18,26/01/2024,1 Month,26/12/2023,20,Renewed,Small,Renewal
437869,Direct,Tier 2,3658.95,USA,19,01/03/2025,1 Year,26/01/2024,35,Ongoing,Small,Upgrade
439756,Direct,Tier 2,1240.97,USA,1,26/07/2023,1 Year,26/07/2022,5,Renewed,Small,New
439756,Direct,Tier 2,1334.95,USA,2,27/07/2024,1 Year,27/07/2023,5,Ongoing,Small,Renewal
439858,Direct,Tier 3,1195.34,USA,1,45185,1 Year,44820,10,Renewed,Small,New
439858,Direct,Tier 3,4447.4,USA,2,16/12/2025,2 Year,16/09/2023,8,Ongoing,Small,Downgrade
439960,Direct,Tier 3,7921.24,USA,1,13/10/2025,3 Year,13/10/2022,15,Ongoing,Small,New
440164,Direct,Tier 2,3572.15,USA,1,45181,1 Year,44816,20,Renewed,Small,New
440164,Direct,Tier 2,4451.25,USA,2,13/09/2024,1 Year,13/09/2023,20,Ongoing,Small,Renewal
442408,Direct,Tier 2,4120.95,USA,1,24/08/2025,3 Year,24/08/2022,8,Ongoing,Small,New
443938,Direct,Tier 2,825.43,USA,1,29/08/2023,1 Year,29/08/2022,4,Renewed,Small,New
443938,Direct,Tier 2,913.31,USA,2,29/08/2024,1 Year,29/08/2023,4,Ongoing,Small,Renewal
444550,Direct,Tier 2,1178.61,USA,1,18/08/2023,1 Year,18/08/2022,7,Renewed,Small,New
444550,Direct,Tier 2,3349.28,USA,2,18/08/2025,2 Year,18/08/2023,9,Ongoing,Small,Upgrade
446998,Partnership,Tier 3,622.8,USA,1,18/08/2025,other,18/07/2022,4,Ongoing,Small,New
448069,Direct,Tier 2,727.98,USA,1,30/08/2024,2 Year,30/08/2022,2,Ongoing,Small,New
448936,Direct,Tier 2,66323.62,USA,1,23/08/2024,2 Year,23/08/2022,400,Ongoing,Large,New
451197,Direct,Tier 2,1149.07,USA,1,27/07/2023,1 Year,27/07/2022,6,Renewed,Small,New
451197,Direct,Tier 2,1829.22,USA,2,27/10/2024,1 Year,27/07/2023,9,Ongoing,Small,Upgrade
456399,Direct,Tier 2,7127.12,USA,1,09/08/2025,3 Year,09/08/2022,15,Ongoing,Small,New
460938,Direct,Tier 2,879.71,USA,1,31/08/2023,1 Year,31/08/2022,5,Renewed,Small,New
460938,Direct,Tier 2,2249.87,USA,2,31/08/2026,3 Year,31/08/2023,5,Ongoing,Small,Renewal
460989,Direct,Tier 3,11033.98,USA,1,30/07/2023,1 Year,30/07/2022,35,Renewed,Small,New
460989,Direct,Tier 3,11650.99,USA,2,30/07/2024,1 Year,30/07/2023,35,Ongoing,Small,Renewal
464151,Partnership,Tier 3,12.07,USA,1,01/09/2022,other,01/08/2022,1,Renewed#N/A,Small,New
464151,Partnership,Tier 3,12.07,USA,2,01/10/2022,other,01/09/2022,1,Renewed,Small,Renewal
464151,Partnership,Tier 3,12.07,USA,3,01/11/2022,other,01/10/2022,1,Renewed,Small,Renewal
464151,Partnership,Tier 3,12.07,USA,4,01/12/2022,1 Month,01/11/2022,1,Renewed,Small,Renewal
464151,Partnership,Tier 3,12.07,USA,5,31/12/2022,1 Month,01/12/2022,1,Renewed,Small,Renewal
464151,Partnership,Tier 3,12.07,USA,6,31/01/2023,1 Month,01/01/2023,1,Renewed#N/A,Small,Renewal
464151,Partnership,Tier 3,12.07,USA,7,28/02/2023,1 Month,01/02/2023,1,Churned,Small,Renewal
464304,Direct,Tier 2,2389.87,USA,1,11/08/2025,3 Year,11/08/2022,5,Ongoing,Medium,New
466344,Online,Tier 2,2117.65,USA,1,31/07/2023,1 Year,31/07/2022,10,Churned,Small,New
468486,Direct,Tier 3,22693.28,USA,1,01/08/2023,1 Year,01/08/2022,215,Renewed,Medium,New
468486,Direct,Tier 3,24206.16,USA,2,01/08/2024,1 Year,01/08/2023,225,Ongoing,Medium,Upgrade
469353,Direct,Tier 2,871.23,USA,1,31/08/2024,2 Year,31/08/2022,2,Ongoing,Small,New
469710,Direct,Tier 2,573.19,USA,1,01/08/2023,1 Year,01/08/2022,5,Renewed,Small,New
469710,Direct,Tier 2,610.39,USA,2,10/08/2024,1 Year,10/08/2023,5,Ongoing,Small,Renewal
470730,Direct,Tier 2,3175.24,USA,1,23/08/2024,2 Year,23/08/2022,9,Ongoing,Small,New
470781,Direct,Tier 2,1062.91,USA,1,27/10/2024,2 Year,27/10/2022,4,Ongoing,Small,New
476493,Online,Tier 2,1449.57,USA,1,02/08/2023,1 Year,02/08/2022,7,Renewed,Small,New
476493,Online,Tier 2,1449.57,USA,2,02/08/2024,1 Year,02/08/2023,7,Ongoing,Small,Renewal
476544,Direct,Tier 2,1231.59,USA,1,02/09/2023,1 Year,02/09/2022,7,Renewed,Small,New
476544,Direct,Tier 2,1759.41,USA,2,02/09/2025,2 Year,02/09/2023,5,Ongoing,Small,Downgrade
478890,Direct,Tier 2,1707.21,USA,1,09/09/2024,2 Year,09/09/2022,5,Ongoing,Small,New
479910,Direct,Tier 2,1659.63,USA,1,02/09/2023,1 Year,02/09/2022,8,Renewed,Small,New
479910,Direct,Tier 2,2215.61,USA,2,02/09/2024,1 Year,02/09/2023,9,Ongoing,Small,Upgrade
479961,Online,Tier 2,2152.34,USA,1,10/08/2024,1 Year,03/08/2022,10,Ongoing,Small,New
480012,Direct,Tier 2,3117.46,USA,1,08/09/2025,3 Year,08/09/2022,7,Ongoing,Small,New
480471,Direct,Tier 2,5955.96,USA,1,23/08/2025,3 Year,23/08/2022,12,Ongoing,Small,New
481440,Direct,Tier 2,1156.2,USA,1,05/09/2023,1 Year,05/09/2022,6,Renewed,Small,New
481440,Direct,Tier 2,1035.41,USA,2,05/09/2024,1 Year,05/09/2023,5,Ongoing,Small,Downgrade
481950,Direct,Tier 2,828.32,USA,1,45175,1 Year,44810,4,Renewed,Small,New
481950,Direct,Tier 2,828.32,USA,2,08/09/2024,1 Year,08/09/2023,4,Ongoing,Small,Renewal
485673,Online,Tier 2,3494.12,USA,1,04/08/2024,1 Year,04/08/2022,17,Ongoing,Small,New
485724,Direct,Tier 2,877.8,USA,1,45184,1 Year,44819,5,Churned,Small,New
485826,Direct,Tier 2,1030.52,USA,1,45174,1 Year,44809,5,Renewed,Small,New
485826,Direct,Tier 2,900.03,USA,2,05/09/2024,1 Year,05/09/2023,4,Ongoing,Small,Downgrade
487050,Direct,Tier 2,3882.77,USA,1,45175,1 Year,44810,20,Renewed,Small,New
487050,Direct,Tier 2,4141.62,USA,2,06/09/2024,1 Year,06/09/2023,20,Ongoing,Small,Renewal
488427,Partnership,Tier 2,2076,USA,1,04/08/2023,other,04/08/2022,10,Churned,Small,New
490467,Direct,Tier 2,4103.52,USA,1,45175,1 Year,44810,20,Churned,Small,New
491487,Direct,Tier 2,1928.09,USA,1,12/09/2024,2 Year,12/09/2022,5,Ongoing,Small,New
497964,Online,Tier 2,1863.21,USA,1,07/08/2024,2 Year,07/08/2022,5,Ongoing,Large,New
502197,Direct,Tier 2,1467.08,USA,1,31/08/2023,1 Year,31/08/2022,7,Renewed,Small,New
502197,Direct,Tier 2,1885.7,USA,2,31/08/2024,1 Year,31/08/2023,8,Ongoing,Small,Upgrade
502299,Direct,Tier 3,20722.72,USA,1,28/07/2025,3 Year,28/07/2022,43,Ongoing,Small,New
503421,Direct,Tier 2,2085.13,USA,1,45207,1 Year,44812,13,Renewed,Small,New
503421,Direct,Tier 2,1734.28,USA,2,08/10/2024,1 Year,08/10/2023,8,Ongoing,Small,Downgrade
503625,Direct,Tier 2,4141.62,USA,1,45205,1 Year,44840,20,Renewed,Small,New
503625,Direct,Tier 2,2899.13,USA,2,27/01/2025,1 Year,27/10/2023,14,Ongoing,Small,Downgrade
504696,Direct,Tier 3,2905.88,USA,1,45184,1 Year,44819,11,Churned,Small,New
508215,Direct,Tier 3,8024.39,USA,1,45183,1 Year,44818,125,Renewed,Medium,New
508215,Direct,Tier 3,34915.73,USA,2,21/09/2027,3 Year,21/09/2023,75,Ongoing,Medium,Downgrade
510816,Direct,Tier 2,4245.94,USA,1,14/09/2025,3 Year,14/09/2022,9,Ongoing,Small,New
510867,Direct,Tier 2,1604.88,USA,1,45176,1 Year,44811,8,Renewed,Small,New
510867,Direct,Tier 2,1863.73,USA,2,07/09/2024,1 Year,07/09/2023,9,Ongoing,Small,Upgrade
511989,Direct,Tier 2,5977.15,USA,1,29/08/2023,1 Year,29/08/2022,40,Renewed,Small,New
511989,Direct,Tier 2,11916.24,USA,2,29/04/2026,2 Year,29/08/2023,40,Ongoing,Small,Renewal
514131,Direct,Tier 2,4398.53,USA,1,10/08/2025,3 Year,10/08/2022,11,Ongoing,Small,New
515508,Online,Tier 2,3726.42,USA,1,10/08/2024,2 Year,10/08/2022,10,Ongoing,Small,New
518772,Direct,Tier 2,3828.71,USA,1,45202,1 Year,44837,22,Renewed,Small,New
518772,Direct,Tier 2,8798.78,USA,2,06/03/2026,2 Year,06/10/2023,26,Ongoing,Small,Upgrade
519129,Direct,Tier 2,1048.81,USA,1,45183,1 Year,44818,5,Renewed,Small,New
519129,Direct,Tier 2,1112.82,USA,2,14/09/2024,1 Year,14/09/2023,5,Ongoing,Small,Renewal
520200,Direct,Tier 2,520.99,USA,1,02/09/2023,1 Year,02/09/2022,5,Renewed,Small,New
520200,Direct,Tier 2,670.16,USA,2,04/09/2024,1 Year,04/09/2023,3,Ongoing,Small,Downgrade
520251,Direct,Tier 2,1196.21,USA,1,45183,1 Year,44818,6,Renewed,Small,New
520251,Direct,Tier 2,1130.3,USA,2,14/09/2025,2 Year,14/09/2023,3,Ongoing,Small,Downgrade
520455,Direct,Tier 2,5630.11,USA,1,45183,1 Year,44818,32,Renewed,Small,New
520455,Direct,Tier 2,6294.43,USA,2,14/09/2024,1 Year,14/09/2023,32,Ongoing,Small,Renewal
520761,Direct,Tier 2,882.3,USA,1,45182,1 Year,44817,5,Renewed,Small,New
520761,Direct,Tier 2,1035.41,USA,2,13/09/2024,1 Year,13/09/2023,5,Ongoing,Small,Renewal
522750,Direct,Tier 2,3031.78,USA,1,18/08/2024,2 Year,18/08/2022,8,Ongoing,Small,New
525045,Direct,Tier 2,1035.41,USA,1,45181,1 Year,44816,5,Renewed,Small,New
525045,Direct,Tier 2,1656.65,USA,2,12/09/2024,1 Year,12/09/2023,12,Ongoing,Small,Upgrade
528870,Direct,Tier 2,1035.41,USA,1,45182,1 Year,44817,5,Renewed,Small,New
528870,Direct,Tier 2,1035.41,USA,2,13/09/2024,1 Year,13/09/2023,5,Ongoing,Small,Renewal
531777,Online,Tier 2,1912.13,USA,1,14/08/2024,2 Year,14/08/2022,5,Ongoing,Small,New
534378,Direct,Tier 2,1035.41,USA,1,13/12/2023,1 Year,13/12/2022,5,Churned,Small,New
536418,Direct,Tier 2,1242.49,USA,1,45195,1 Year,44830,6,Renewed,Small,New
536418,Direct,Tier 2,828.32,USA,2,26/09/2024,1 Year,26/09/2023,4,Ongoing,Small,Downgrade
538611,Direct,Tier 3,3294.96,USA,1,30/08/2025,3 Year,30/08/2022,6,Ongoing,Small,New
539580,Direct,Tier 2,1735.1,USA,1,45192,1 Year,44827,8,Renewed,Small,New
539580,Direct,Tier 2,5144.76,USA,2,23/09/2026,3 Year,23/09/2023,9,Ongoing,Small,Upgrade
539631,Direct,Tier 2,745.28,USA,1,03/10/2024,2 Year,03/10/2022,2,Ongoing,Small,New
540753,Direct,Tier 2,4002.66,USA,1,45189,1 Year,44824,23,Renewed,Small,New
540753,Direct,Tier 2,5170.8,USA,2,20/09/2024,1 Year,19/09/2023,27,Ongoing,Small,Upgrade
542691,Direct,Tier 2,7868.04,USA,1,30/08/2023,1 Year,30/08/2022,40,Renewed,Small,New
542691,Direct,Tier 2,15716.36,USA,2,30/11/2025,2 Year,30/08/2023,49,Ongoing,Small,Upgrade
544527,Direct,Tier 2,1424.35,USA,1,45183,1 Year,44818,7,Renewed,Small,New
544527,Direct,Tier 2,1824.72,USA,2,14/09/2024,1 Year,14/09/2023,7,Ongoing,Small,Renewal
545547,Direct,Tier 3,3392.66,USA,1,04/04/2024,1 Year,04/04/2023,10,Renewed,Small,New
545547,Direct,Tier 3,9036.91,USA,2,04/07/2026,2 Year,04/04/2024,15,Ongoing,Small,Upgrade
546210,Direct,Tier 3,1370.72,USA,1,07/11/2024,2 Year,07/11/2022,3,Ongoing,Small,New
549474,Direct,Tier 2,24575.47,USA,1,18/08/2025,3 Year,18/08/2022,74,Ongoing,Medium,New
553095,Direct,Tier 2,1635.54,USA,1,45177,1 Year,44812,16,Churned,Small,New
554370,Direct,Tier 2,2602.83,USA,1,15/09/2024,2 Year,15/09/2022,7,Ongoing,Small,New
555390,Online,Tier 2,1449.57,USA,1,21/08/2024,1 Year,19/08/2022,7,Ongoing,Small,New
555696,Online,Tier 2,2235.85,USA,1,19/08/2024,2 Year,19/08/2022,6,Ongoing,Small,New
565539,Direct,Tier 2,1035.41,USA,1,45195,1 Year,44830,5,Renewed,Small,New
565539,Direct,Tier 2,931.86,USA,2,26/09/2024,1 Year,26/09/2023,5,Ongoing,Small,Renewal
569874,Direct,Tier 2,745.28,USA,1,15/09/2024,2 Year,15/09/2022,2,Ongoing,Small,New
573444,Direct,Tier 2,1311.51,USA,1,45175,1 Year,44810,7,Renewed,Small,New
573444,Direct,Tier 2,1207.97,USA,2,06/09/2024,1 Year,06/09/2023,6,Ongoing,Small,Downgrade
573750,Direct,Tier 2,1035.41,USA,1,23/08/2023,1 Year,23/08/2022,5,Renewed,Small,New
573750,Direct,Tier 2,745.28,USA,2,23/08/2025,2 Year,23/08/2023,2,Ongoing,Small,Downgrade
573903,Direct,Tier 2,5985.54,USA,1,23/08/2024,2 Year,23/08/2022,16,Ongoing,Small,New
574923,Direct,Tier 2,3245.74,USA,1,26/09/2025,3 Year,26/09/2022,9,Ongoing,Small,New
576300,Direct,Tier 2,1035.41,USA,1,45196,1 Year,44831,5,Renewed,Small,New
576300,Direct,Tier 2,1035.41,USA,2,29/09/2024,1 Year,29/09/2023,5,Ongoing,Small,Renewal
578391,Direct,Tier 2,6786.96,USA,1,23/09/2024,2 Year,23/09/2022,30,Ongoing,Small,New
578901,Online,Tier 2,2192.17,USA,1,24/08/2024,2 Year,24/08/2022,5,Ongoing,Small,New
579411,Direct,Tier 2,1029,USA,1,45192,1 Year,44797,5,Renewed,Small,New
579411,Direct,Tier 2,749.87,USA,2,23/09/2025,2 Year,23/09/2023,2,Ongoing,Small,Downgrade
579615,Direct,Tier 3,4021.77,USA,1,45195,1 Year,44830,22,Renewed,Small,New
579615,Direct,Tier 3,5200.03,USA,2,26/09/2024,1 Year,26/09/2023,22,Ongoing,Small,Renewal
580584,Direct,Tier 2,986.01,USA,1,30/12/2023,1 Year,30/12/2022,6,Renewed,Small,New
580584,Direct,Tier 2,1132.89,USA,2,01/01/2026,1 Year,01/01/2024,5,Ongoing,Small,Downgrade
584205,Online,Tier 2,9287.59,USA,1,25/08/2023,1 Year,25/08/2022,45,Renewed,Small,New
584205,Online,Tier 2,5465.33,USA,2,25/08/2024,1 Year,25/08/2023,24,Ongoing,Small,Downgrade
584307,Direct,Tier 3,1851.84,USA,1,30/08/2023,1 Year,30/08/2022,9,Renewed,Small,New
584307,Direct,Tier 3,894.19,USA,2,30/08/2024,1 Year,30/08/2023,4,Ongoing,Small,Downgrade
584562,Direct,Tier 3,18812.02,USA,1,08/09/2025,3 Year,08/09/2022,40,Ongoing,Small,New
585684,Direct,Tier 2,993.54,USA,1,45198,1 Year,44833,5,Renewed,Small,New
585684,Direct,Tier 2,1549.95,USA,2,29/09/2024,1 Year,29/09/2023,7,Ongoing,Small,Upgrade
588744,Direct,Tier 2,1005.52,USA,1,45211,1 Year,44846,5,Renewed,Small,New
588744,Direct,Tier 2,1988.16,USA,2,12/10/2025,2 Year,12/10/2023,5,Ongoing,Small,Renewal
588846,Direct,Tier 2,3157.38,USA,1,26/08/2023,1 Year,26/08/2022,17,Churned,Small,New
591498,Direct,Tier 2,1035.41,USA,1,45199,1 Year,44834,5,Churned,Small,New
596649,Direct,Tier 2,2005.72,USA,1,45196,1 Year,44831,10,Renewed,Small,New
596649,Direct,Tier 2,3687.19,USA,2,27/09/2025,2 Year,27/09/2023,10,Ongoing,Small,Renewal
600219,Direct,Tier 3,1578.84,USA,1,45238,1 Year,44873,9,Renewed,Small,New
600219,Direct,Tier 3,1595.1,USA,2,14/11/2024,1 Year,14/11/2023,7,Ongoing,Small,Downgrade
600474,Direct,Tier 2,2313.31,USA,1,30/09/2024,2 Year,30/09/2022,8,Ongoing,Small,New
